user_id,group,convert
17279,treatment,0
44840,control,0
37979,control,0
27065,treatment,1
45417,control,1
16575,control,0
397,control,0
41593,control,0
476,treatment,1
20221,control,0
21864,control,0
7441,control,0
30339,treatment,0
4107,treatment,1
9393,treatment,0
11938,control,0
20028,control,1
21481,treatment,0
31853,treatment,1
10960,treatment,0
38778,control,0
4105,control,0
30183,treatment,0
3054,control,0
1856,control,0
15608,treatment,0
5615,control,0
49759,control,0
8769,control,0
4348,control,0
2239,control,0
47251,treatment,0
15379,treatment,0
4872,treatment,0
12444,treatment,0
2176,treatment,0
29011,treatment,0
43540,control,0
23330,control,0
2579,control,0
2524,treatment,0
8881,treatment,0
43463,control,0
7562,treatment,0
36193,treatment,0
25743,treatment,1
3319,treatment,1
24104,control,0
13788,treatment,0
31724,control,1
35330,control,0
46854,treatment,1
39523,control,0
30824,control,0
45233,control,1
13799,treatment,0
33407,treatment,0
6290,treatment,0
30064,control,0
34189,control,0
29308,control,0
23849,control,1
23438,treatment,1
38325,control,0
3808,treatment,0
28821,control,0
20832,control,1
15800,treatment,0
18840,control,0
3604,treatment,0
29423,treatment,0
49467,control,0
39017,treatment,0
46513,control,1
26043,treatment,0
9943,treatment,0
43351,control,0
18635,control,0
6465,treatment,1
21343,control,0
9222,control,0
2649,control,0
41099,treatment,0
13484,treatment,0
21244,treatment,0
14356,treatment,0
44308,control,0
33370,control,0
16338,treatment,0
18317,treatment,0
13835,control,0
10301,control,0
26394,treatment,0
46598,control,0
21245,control,0
17382,control,1
6901,treatment,1
4634,treatment,1
44880,control,0
19857,control,0
6920,control,0
47190,control,0
23183,control,0
36651,treatment,0
32965,treatment,0
11655,treatment,0
35372,treatment,0
7087,control,0
10663,control,0
27445,treatment,0
34523,treatment,0
20470,treatment,1
40336,treatment,0
32415,control,0
15760,treatment,0
21091,control,0
35911,control,1
15280,control,0
5109,control,0
48156,treatment,0
1379,treatment,0
42293,control,0
49300,control,0
40347,control,0
36573,treatment,0
20626,treatment,0
20796,treatment,0
35452,treatment,0
11152,treatment,0
11181,treatment,0
49229,treatment,1
28618,control,0
40136,treatment,0
37186,control,0
30986,treatment,0
36648,control,0
2706,treatment,0
26470,control,0
2956,treatment,0
33637,treatment,1
31894,control,0
17983,treatment,0
16222,treatment,0
4351,control,0
41850,control,0
32753,control,0
28393,treatment,0
25153,control,0
34181,treatment,0
17842,control,0
34936,treatment,1
42431,treatment,0
19200,control,0
31608,control,0
33764,treatment,0
46024,control,1
40491,control,0
47581,treatment,0
45537,treatment,0
11107,treatment,0
46214,treatment,0
2552,control,1
6453,treatment,0
23534,treatment,0
18033,control,0
45228,control,0
38876,control,0
49,control,0
26098,treatment,0
28418,treatment,0
39426,treatment,0
42361,treatment,0
12044,control,1
32150,control,0
10331,treatment,0
31437,treatment,0
8232,control,0
10428,control,0
8988,treatment,0
30799,treatment,0
33983,treatment,0
39594,control,0
13910,control,0
16556,control,0
30029,control,0
18233,treatment,0
30143,control,0
11341,control,0
24516,treatment,0
40374,control,0
34349,treatment,1
33641,treatment,1
21505,treatment,1
18277,treatment,0
1954,treatment,0
36909,control,0
17435,control,0
38985,treatment,1
5826,treatment,1
20167,control,1
48724,control,0
14774,control,0
24858,control,1
45832,treatment,0
47040,treatment,0
18142,treatment,0
47652,treatment,0
16326,treatment,1
10168,control,0
5698,control,0
23407,treatment,0
24974,treatment,0
25682,treatment,1
2392,treatment,1
34367,treatment,0
27722,control,0
14343,control,0
5600,control,0
2568,control,0
23309,control,1
34868,treatment,1
28644,treatment,0
6868,control,0
45329,control,0
21417,control,0
33881,control,0
8326,treatment,0
12307,control,0
45178,treatment,0
20593,treatment,1
11588,treatment,0
15528,treatment,0
27599,control,0
3976,treatment,0
3704,control,0
5702,control,0
14659,treatment,0
37495,control,0
598,control,0
4082,treatment,0
19638,treatment,0
45601,treatment,0
2519,treatment,0
29969,control,0
9587,treatment,0
18010,control,1
39560,treatment,1
27046,treatment,0
34325,control,0
10981,treatment,0
33904,treatment,1
49783,control,0
24640,treatment,0
8260,treatment,0
48837,treatment,0
40901,treatment,0
7210,control,1
37809,treatment,0
35866,control,0
24541,treatment,0
32338,treatment,0
35503,control,0
25255,treatment,0
10569,treatment,0
26630,control,0
24838,treatment,0
94,treatment,0
18565,treatment,1
2154,treatment,0
36472,control,0
48454,treatment,0
44578,treatment,0
44561,treatment,0
13905,control,0
28844,treatment,0
36601,control,0
42464,control,0
22360,control,0
16055,treatment,1
45383,control,0
19338,treatment,0
19727,control,0
5175,control,0
4092,control,1
35553,treatment,0
18576,treatment,0
41249,control,0
24802,control,0
3642,treatment,0
32863,treatment,0
14248,treatment,0
19860,control,1
1703,control,1
12219,control,0
36383,treatment,0
48623,treatment,0
2873,treatment,1
17732,control,0
48166,control,0
8049,control,0
12835,treatment,0
27999,treatment,0
34388,treatment,0
27444,control,1
12749,treatment,0
27082,treatment,0
18014,treatment,0
34092,control,0
31837,control,1
17894,control,1
12369,treatment,0
10151,treatment,1
35197,treatment,0
6034,control,0
36400,control,0
27924,treatment,0
37137,control,0
21768,treatment,0
6708,control,0
34218,treatment,0
16325,control,0
46879,treatment,0
34188,treatment,1
38471,control,1
208,treatment,0
7442,control,0
45090,control,0
4281,treatment,0
29950,treatment,0
35237,treatment,1
47707,treatment,0
21790,treatment,0
3379,treatment,0
18334,treatment,0
8971,treatment,0
46815,control,0
44106,control,1
30569,control,0
16261,treatment,1
24996,treatment,1
18685,treatment,1
20971,control,0
16226,treatment,0
24709,control,1
4468,control,0
25622,treatment,0
20731,control,1
25568,treatment,1
46776,control,0
48571,treatment,1
37196,control,0
11428,treatment,0
31854,treatment,0
20754,control,0
4102,control,0
11243,treatment,1
34161,treatment,0
22880,treatment,0
11469,treatment,0
28045,treatment,1
48056,treatment,1
13851,control,0
11759,control,0
10001,control,0
17516,control,0
7585,control,0
35166,control,0
35990,control,0
29719,treatment,0
46285,control,0
18422,control,0
6556,control,1
24850,treatment,0
28776,control,0
25366,treatment,1
26334,treatment,0
84,control,0
39414,treatment,0
22904,treatment,0
13362,treatment,1
10559,treatment,0
559,treatment,0
28311,treatment,1
64,treatment,0
18572,control,0
38661,treatment,0
45680,treatment,0
36776,treatment,0
181,treatment,0
29529,control,0
37648,treatment,0
38013,control,0
43164,treatment,1
8922,treatment,0
30880,control,0
8518,control,0
40084,control,0
6839,control,0
37928,treatment,0
1498,treatment,0
1296,control,0
24714,control,0
37743,control,0
22441,treatment,0
43197,treatment,0
2462,control,1
49054,treatment,0
5502,treatment,0
16422,control,0
44001,treatment,0
8172,treatment,0
8340,control,1
6011,treatment,0
43483,control,0
10945,treatment,0
43473,treatment,0
22048,control,0
9878,treatment,0
29224,control,0
8441,treatment,0
499,control,0
23313,treatment,0
37881,control,1
2593,treatment,0
20089,control,1
46557,treatment,0
9840,treatment,0
20530,treatment,1
25742,control,0
32313,treatment,0
22568,treatment,0
23441,treatment,0
2762,treatment,0
3710,treatment,0
40631,control,0
791,treatment,0
33731,treatment,0
11124,control,0
23459,treatment,0
29433,treatment,0
43883,treatment,0
47151,control,0
40570,treatment,0
42253,control,0
43751,treatment,0
31479,treatment,0
32095,control,1
42993,control,0
1066,control,0
30904,control,0
38222,control,0
29158,control,0
31949,treatment,0
4810,control,0
16016,treatment,0
30560,treatment,0
45664,control,0
9512,treatment,0
34730,treatment,0
872,control,0
48160,treatment,0
41407,treatment,0
3383,treatment,0
20229,treatment,0
2743,treatment,0
17495,control,0
34095,treatment,0
32541,treatment,0
28279,treatment,0
26671,control,0
18940,treatment,0
44414,treatment,0
3595,control,0
24913,control,1
3997,control,0
19423,control,1
41728,control,1
2471,treatment,0
544,control,0
10266,control,0
46073,control,1
40283,treatment,0
3577,treatment,0
33167,treatment,0
29499,control,1
26420,treatment,0
19306,treatment,0
1397,control,0
43665,control,0
85,control,1
28622,control,0
22215,control,0
11171,treatment,1
35438,treatment,0
48641,treatment,1
35704,control,1
37121,treatment,0
41756,control,0
38103,control,0
8838,control,0
37557,control,0
33420,control,1
4120,control,0
1967,control,0
2992,control,0
48984,treatment,0
6025,control,0
42411,control,0
4757,treatment,0
7671,control,0
46441,treatment,0
9789,control,0
37095,control,0
7139,control,0
6725,control,0
49153,control,0
16534,treatment,0
6943,treatment,1
24314,control,0
12597,treatment,1
28525,treatment,0
23628,control,0
4707,control,0
3643,treatment,0
12825,treatment,1
11505,treatment,0
48600,treatment,0
46299,treatment,0
6297,control,0
1063,treatment,0
16641,treatment,1
9677,treatment,1
24453,treatment,0
32772,control,0
40233,treatment,0
46000,control,0
42823,control,0
30299,control,0
28637,treatment,0
19751,treatment,0
37059,control,0
42758,treatment,0
10483,treatment,0
30544,control,0
44709,control,1
39269,treatment,0
27716,treatment,0
7137,control,1
28870,treatment,0
27718,control,0
12505,treatment,0
2631,control,0
23288,treatment,0
23462,control,0
29635,control,1
41277,control,0
9634,treatment,1
20945,control,0
14899,treatment,1
27432,control,0
46091,control,0
9619,control,0
46683,control,0
20559,control,0
20259,treatment,1
27486,control,0
31463,control,1
30316,control,0
2625,control,0
3147,control,0
38907,control,0
24025,treatment,0
17741,treatment,0
37457,treatment,0
178,control,0
15025,treatment,0
11639,treatment,0
47015,treatment,0
12392,control,0
14496,treatment,0
156,control,1
23657,treatment,1
3803,control,0
14936,control,0
18007,treatment,0
10573,treatment,0
6882,control,0
6895,treatment,0
47777,control,0
7586,control,0
22985,treatment,0
44686,treatment,1
5037,control,1
23776,treatment,0
29708,treatment,0
45965,control,0
48715,control,0
9774,treatment,0
1511,treatment,1
27471,treatment,0
18085,control,0
48215,treatment,0
46746,control,0
16266,treatment,1
32466,treatment,0
44159,treatment,0
12148,control,1
22319,control,0
25071,control,0
3321,control,0
26645,control,0
44408,control,1
38321,treatment,0
2849,control,0
16881,treatment,0
38220,control,0
29150,treatment,0
35462,treatment,0
33395,treatment,0
27520,treatment,0
17845,control,0
42859,control,0
44607,treatment,1
26972,treatment,0
47765,treatment,0
33564,control,0
41856,control,1
30820,control,0
10726,treatment,0
8506,treatment,1
30102,control,0
12867,treatment,1
47429,treatment,0
47986,control,0
4858,treatment,0
25626,control,0
14682,treatment,0
19280,treatment,1
29656,treatment,0
15498,control,0
36061,control,0
46934,control,0
4684,control,1
28983,control,0
5893,treatment,0
49959,treatment,0
35116,treatment,0
22787,control,0
47814,treatment,0
47668,control,0
34159,treatment,0
41017,treatment,0
7744,treatment,0
28942,control,0
41355,control,0
43262,control,0
5783,treatment,0
11557,control,0
2986,treatment,0
47786,control,0
40926,treatment,1
18892,control,1
29174,control,0
40138,control,1
25829,treatment,0
21686,treatment,0
34266,control,0
26695,control,0
20792,treatment,1
13420,control,0
22113,treatment,0
5448,treatment,0
20676,treatment,1
4606,control,0
9350,control,0
5732,treatment,0
36600,control,0
42716,control,0
21191,control,0
49874,treatment,1
6624,treatment,0
13624,control,0
41651,treatment,0
4130,treatment,1
3527,control,0
40135,treatment,0
18358,control,0
14255,treatment,0
22325,control,0
7080,treatment,0
31427,treatment,1
47188,treatment,0
28798,control,0
41093,treatment,0
24948,control,0
10887,control,0
45418,treatment,0
12815,treatment,0
23058,control,0
31398,treatment,0
19874,treatment,0
30382,control,0
15235,control,0
496,treatment,0
48024,treatment,0
26767,control,0
7642,treatment,0
15720,control,0
39941,control,1
1729,control,0
5839,treatment,0
17500,control,0
10231,control,0
31290,control,0
35171,control,0
25392,control,0
19654,control,0
16664,treatment,0
46247,treatment,0
46830,control,0
32220,control,0
22151,treatment,0
26881,treatment,0
43455,treatment,0
20453,treatment,0
13504,control,0
12961,control,1
20692,control,0
15763,control,0
37551,treatment,0
17316,control,0
15686,treatment,0
5976,control,0
2598,treatment,0
11568,treatment,0
1219,control,0
36050,control,0
41454,treatment,1
37340,control,0
17007,control,0
6559,treatment,1
25561,treatment,0
40718,treatment,0
35571,treatment,0
17872,control,0
5652,control,1
7157,treatment,0
46511,control,1
40978,treatment,1
12042,control,0
35477,control,0
35928,treatment,1
37795,treatment,0
12777,treatment,0
44310,treatment,0
38888,control,0
45003,control,0
20338,treatment,0
41162,control,0
15410,control,0
28077,control,0
4282,control,0
23810,control,0
24888,treatment,0
34133,control,1
25860,treatment,0
9413,control,1
35465,control,1
45089,treatment,0
17487,control,0
29824,treatment,0
5590,control,0
34047,treatment,0
49627,treatment,0
7024,treatment,0
1582,control,0
44661,control,1
37143,treatment,1
26175,control,1
7964,treatment,0
45243,control,0
13338,control,0
5188,control,0
27113,treatment,1
37590,treatment,0
48887,treatment,1
25434,control,0
29016,control,0
42488,control,0
2173,control,0
26875,treatment,0
43114,treatment,0
36693,treatment,1
45137,treatment,1
7394,treatment,0
2911,control,0
16903,treatment,0
28708,control,0
15777,control,0
47705,control,0
35802,control,0
45737,treatment,0
41831,treatment,0
42027,control,1
49200,treatment,1
16311,treatment,0
12486,control,1
1755,treatment,0
14607,treatment,0
28537,treatment,0
47339,control,0
25282,treatment,1
37470,control,0
38474,control,0
47128,treatment,0
27984,treatment,1
1724,treatment,0
5534,treatment,0
6884,control,0
11666,treatment,1
28743,control,0
2666,treatment,0
42413,control,1
21356,treatment,0
27811,treatment,0
17522,treatment,0
41915,control,1
17089,control,0
1903,control,0
43141,control,0
38395,control,0
10730,treatment,0
3555,treatment,1
48440,control,0
48899,treatment,0
4822,control,0
21372,treatment,0
37356,treatment,1
47017,treatment,1
876,treatment,0
39533,treatment,0
9099,treatment,0
9862,treatment,1
16920,control,0
24668,treatment,0
41752,treatment,1
46873,treatment,0
15883,control,0
32956,control,1
36041,control,0
24293,control,1
39186,control,0
22052,control,0
13130,control,1
11441,control,0
22122,treatment,0
49309,treatment,1
37299,treatment,0
18029,control,1
14922,treatment,0
12946,control,0
47609,treatment,1
49287,control,0
35353,treatment,0
26390,treatment,1
13590,treatment,0
12493,treatment,0
2272,control,1
4884,control,0
38092,treatment,0
22488,treatment,0
26570,control,0
14210,treatment,0
47826,control,0
14088,treatment,0
15603,control,0
38493,treatment,0
49114,control,0
31454,control,0
44638,treatment,0
25199,control,0
40572,control,0
21896,treatment,1
28920,control,0
18652,treatment,0
26641,treatment,0
40705,treatment,0
45189,treatment,1
49210,treatment,0
32495,control,1
33723,control,0
15935,treatment,0
49746,control,0
30452,control,1
20135,control,1
28752,treatment,1
31903,control,0
12879,control,1
24017,control,0
255,treatment,1
31036,control,1
38456,control,1
49006,treatment,0
35712,control,0
27360,control,0
14711,treatment,0
30791,control,0
31526,control,0
39106,control,0
47761,treatment,1
20723,treatment,1
47275,treatment,0
8198,treatment,0
5364,treatment,0
33212,treatment,0
37695,treatment,0
29888,control,0
31778,treatment,0
32741,treatment,0
13183,control,0
7923,control,0
31763,treatment,0
35836,control,0
13268,treatment,0
2548,control,0
17977,control,0
48442,control,0
